1.324280023574829,0
40,400,1,1.0258593559265137,0
160,400,-1,0.7995209693908691,0
40,200,-1,0.7491350173950195,0
40,50,1,0.5741252899169922,0
160,400,1,0.7118954658508301,0
80,200,1,0.8525471687316895,0
80,200,-1,0.5969290733337402,0
80,200,1,0.6546750068664551,0
40,200,-1,0.9553089141845703,0
40,100,1,0.8050737380981445,0
80,100,-1,0.7607412338256836,0
40,400,-1,1.0523102283477783,0
20,400,1,1.0631053447723389,0
80,400,-1,0.7673649787902832,0
80,50,1,0.499065637588501,0
40,200,-1,0.9721627235412598,0
20,50,1,0.8577525615692139,0
160,400,1,0.717144250869751,0
20,400,1,0.9720289707183838,0
160,100,1,0.5140872001647949,0
160,100,1,0.4786708354949951,0
160,50,-1,0.5025064945220947,0
80,400,-1,0.9204137325286865,0
40,50,1,0.6352310180664062,0
20,200,1,1.0236055850982666,0
20,400,-1,1.098433494567871,0
160,200,1,0.49527883529663086,0
20,50,1,1.0377817153930664,0
20,50,-1,0.6710548400878906,0
40,200,-1,0.8041911125183105,0
80,200,1,0.6122586727142334,0
160,200,1,0.5620431900024414,0
40,200,1,0.8941056728363037,0
40,400,-1,1.0248937606811523,0
80,200,-1,0.7640726566314697,0
20,50,1,0.7755231857299805,0
40,50,1,0.7431750297546387,0
160,50,1,0.43612170219421387,0
160,50,1,0.4395465850830078,0
160,200,-1,0.606086254119873,0
20,200,-1,0.8493034839630127,0
20,50,1,0.5360381603240967,0
20,100,1,0.6087491512298584,0
20,200,1,0.9395577907562256,0
80,50,1,0.5646615028381348,0
80,400,-1,1.2165319919586182,1
20,200,1,0.9642691612243652,0
160,200,1,0.5464625358581543,0
20,100,-1,0.9938614368438721,0
20,200,1,1.0150172710418701,0
40,400,-1,0.9935765266418457,0
20,200,1,0.9143543243408203,0
80,100,1,0.5068285465240479,0
160,100,-1,0.44625329971313477,0
160,50,-1,0.38742828369140625,0
80,50,1,0.5685009956359863,0
40,100,-1,0.6006026268005371,0
40,400,-1,0.935546875,0
20,50,1,0.5585923194885254,0
160,200,-1,0.5277438163757324,0
80,100,-1,0.5171456336975098,0
80,50,-1,0.43467164039611816,0
40,400,1,1.2388663291931152,0
40,50,1,0.5656142234802246,0
160,400,1,0.6360218524932861,0
160,100,1,0.4783616065979004,0
20,200,1,0.8546404838562012,0
20,400,-1,1.008007526397705,0
40,200,-1,0.6961832046508789,0
80,200,-1,0.7922303676605225,0
40,400,-1,1.0673363208770752,0
40,50,-1,1.324277639389038,0
40,50,1,0.6169164180755615,0
160,100,1,0.5449039936065674,0
160,100,-1,0.468944787979126,0
160,400,1,0.9444048404693604,1
40,100,1,0.6784491539001465,0
40,200,1,0.6889853477478027,0
20,400,-1,1.3371758460998535,1
80,200,-1,0.7345476150512695,0
20,400,-1,1.0558245182037354,0
20,400,1,1.2983770370483398,0
20,400,-1,1.1371581554412842,0
40,200,-1,0.8224203586578369,0
80,50,-1,0.5823333263397217,0
160,100,1,0.5535931587219238,0
160,100,1,0.5258388519287109,0
80,100,1,0.6641614437103271,0
80,50,1,0.505300760269165,0
160,400,-1,0.89723801612854,0
40,100,-1,0.6744177341461182,0
160,400,-1,1.0549521446228027,1
160,50,-1,0.41701412200927734,0
20,100,1,0.7987244129180908,0
20,100,-1,0.7603113651275635,0
80,50,-1,0.48609113693237305,0
20,50,-1,0.7012796401977539,0
80,200,1,0.6721925735473633,0
20,400,-1,1.552424430847168,1
80,50,-1,0.5046145915985107,0
20,50,-1,0.7239415645599365,0
160,200,1,0.5637466907501221,0
80,50,1,0.6233725547790527,0
80,50,-1,0.5065059661865234,0
20,200,-1,0.9675419330596924,0
40,100,1,0.749502420425415,0
40,100,1,0.9179697036743164,1
80,100,1,0.48163509368896484,0
80,400,1,0.9250004291534424,0
80,50,-1,0.6743087768554688,0
160,100,-1,0.4028444290161133,0
40,50,1,0.5815303325653076,0
20,100,-1,0.7755863666534424,0
80,200,-1,1.0230278968811035,1
160,400,-1,0.6382095813751221,0
40,400,1,1.149623155593872,0
80,100,-1,0.6176872253417969,0
40,400,-1,0.8809525966644287,0
40,400,1,1.494196891784668,1
80,200,1,0.6366853713989258,0
80,50,-1,0.6519830226898193,0
160,100,-1,0.44152092933654785,0
20,100,1,0.860748291015625,0
40,50,-1,0.5253114700317383,0
40,50,1,0.42876410484313965,0
80,400,-1,0.7659966945648193,0
80,200,-1,1.168060064315796,0
20,50,-1,0.8305401802062988,0
160,400,1,1.0112671852111816,1
40,100,1,0.5848774909973145,0
160,200,1,0.5166926383972168,0
80,100,1,0.5730135440826416,0
80,50,1,0.5771656036376953,0
40,50,-1,0.7453980445861816,0
80,400,1,0.93534255027771,0
20,200,1,0.881486177444458,0
20,400,1,1.1545131206512451,0
160,100,1,0.4358253479003906,0
80,400,-1,0.9719803333282471,0
20,200,1,1.003974199295044,0
20,200,1,0.8163926601409912,0
40,400,1,1.0515365600585938,0
40,400,-1,0.9896385669708252,0
80,100,-1,0.6852507591247559,0
20,400,1,1.1069846153259277,0
80,200,1,0.658409595489502,0
40,50,1,0.5140445232391357,0
20,200,-1,1.1832399368286133,1
20,200,-1,0.9316625595092773,0
160,200,-1,0.4789559841156006,0
20,100,-1,1.0334210395812988,0
40,50,-1,0.6221446990966797,0
40,400,-1,0.896895170211792,0
20,50,-1,0.6696383953094482,0
80,200,-1,0.6374452114105225,0
40,200,-1,0.7630157470703125,0
80,50,1,0.5490291118621826,0
20,200,-1,0.8926846981048584,0
80,400,1,0.897899866104126,0
20,200,-1,1.171846866607666,0
80,400,1,0.9298534393310547,0
40,100,-1,0.6177229881286621,0
80,50,-1,0.43150830268859863,0
160,50,-1,0.3761897087097168,0
20,50,-1,0.4295969009399414,0
160,200,-1,0.5411012172698975,0
160,200,1,0.5330913066864014,0
80,100,-1,0.7701578140258789,1
40,400,1,1.0279085636138916,0
160,200,1,0.5345339775085449,0
80,100,1,0.5389323234558105,0
160,100,-1,0.49233508110046387,0
160,400,-1,0.6840858459472656,0
80,200,1,0.5748679637908936,0
80,100,1,0.81331467628479,1
20,200,-1,1.2696139812469482,1
20,100,1,1.0196599960327148,0
20,400,1,1.1978695392608643,0
40,100,-1,0.8957884311676025,1
160,50,-1,0.40666961669921875,0
80,100,1,0.5780518054962158,0
160,100,1,0.43683481216430664,0
20,200,1,0.7845058441162109,0
20,200,-1,1.02506685256958,0
20,400,1,1.0691871643066406,0
160,50,1,0.502554178237915,0
80,100,-1,0.6054136753082275,0
40,200,1,0.7252411842346191,0
160,50,1,0.43363142013549805,0
80,400,1,0.8935866355895996,0
40,50,1,0.5573198795318604,0
40,400,-1,1.0415377616882324,0
20,100,-1,0.7424399852752686,0
20,50,1,0.8990600109100342,0
80,50,1,0.55368971824646,0
20,50,-1,0.7747273445129395,0
160,400,1,0.6073305606842041,0
20,50,-1,0.7837631702423096,0
20,400,-1,1.0401220321655273,0
160,100,1,0.42701101303100586,0
80,100,1,0.444211483001709,0
160,200,-1,0.6211743354797363,0
160,50,-1,0.3996846675872803,0
20,100,-1,0.914341926574707,0
80,400,-1,0.8400332927703857,0
20,200,-1,1.220186710357666,1
80,400,-1,0.7737538814544678,0
160,400,1,0.7142806053161621,0
80,100,-1,0.603858232498169,0
20,400,-1,0.9556484222412109,0
40,100,1,0.5306150913238525,0
80,400,-1,0.6944622993469238,0
160,50,-1,0.4896574020385742,0
40,200,1,0.6700527667999268,0
80,400,-1,0.6723284721374512,0
160,50,1,0.459561824798584,0
20,100,-1,1.2034788131713867,1
80,400,-1,0.8660252094268799,0
160,100,-1,0.4303395748138428,0
40,50,1,0.6365377902984619,0
160,50,1,0.47660303115844727,0
160,400,-1,0.6384367942810059,0
80,100,1,0.5094189643859863,0
20,50,-1,0.7785072326660156,0
160,100,-1,0.4405357837677002,0
160,400,1,0.7674689292907715,0
160,200,1,0.5212743282318115,0
40,200,1,0.7579174041748047,0
40,100,1,0.7079787254333496,0
160,50,1,0.4302952289581299,0
160,200,-1,0.5742349624633789,0
80,200,1,0.7142422199249268,0
20,100,1,0.8767895698547363,0
80,400,-1,0.7809247970581055,0
20,50,1,1.0237479209899902,1
40,100,-1,0.6585335731506348,0
80,400,1,0.7366905212402344,0
80,100,-1,0.5196070671081543,0
20,400,1,1.0490317344665527,0
20,200,1,0.8208293914794922,0
160,200,-1,0.5081415176391602,0
20,400,-1,0.9309911727905273,0
80,100,1,0.4676363468170166,0
80,50,-1,0.48712635040283203,0
20,50,-1,0.5450460910797119,0
40,200,1,0.723158597946167,0
20,200,-1,0.7960278987884521,0
20,100,1,1.3589651584625244,1
40,200,-1,0.7908880710601807,0
160,50,-1,0.43819332122802734,0
40,400,1,0.9764740467071533,0
160,400,-1,0.6641838550567627,0
40,200,-1,0.7760450839996338,0
160,400,-1,0.5913300514221191,0
20,200,1,0.8040461540222168,0
40,400,1,1.0966274738311768,0
160,400,-1,0.5974383354187012,0
20,50,1,0.5422837734222412,0
160,400,1,0.6093606948852539,0
40,50,-1,0.6101162433624268,0
20,400,-1,0.8554630279541016,0
40,200,1,0.7289435863494873,0
40,50,-1,0.8594310283660889,1
80,400,-1,1.1325573921203613,1
20,400,1,1.0171585083007812,0
20,400,1,1.1030306816101074,0
160,100,-1,0.48534083366394043,0
20,400,-1,1.0310423374176025,0
80,400,1,0.6787567138671875,0
20,50,-1,0.7329802513122559,0
40,50,-1,0.6809446811676025,0
160,100,-1,0.4668710231781006,0
20,50,-1,0.6555178165435791,0
80,100,1,0.5199260711669922,0
160,200,1,0.6963968276977539,0
40,400,1,1.0267817974090576,0
20,200,-1,0.8453433513641357,0
160,100,1,0.45340538024902344,0
160,400,-1,0.6330816745758057,0
20,50,-1,0.7431371212005615,0
40,100,-1,0.7416970729827881,0
40,100,-1,0.7672879695892334,0
40,100,1,0.9267454147338867,0
40,400,-1,0.7505161762237549,0
160,200,1,0.5566587448120117,0
20,50,1,1.6463220119476318,1
160,400,1,0.891582727432251,0
20,50,-1,0.6612191200256348,0
40,50,1,0.5153999328613281,0
40,200,1,0.6600179672241211,0
160,50,1,0.4481980800628662,0
20,400,1,1.1629881858825684,0
20,50,1,0.7139022350311279,0
40,50,1,0.5388803482055664,0
80,200,-1,0.534358024597168,0
40,100,1,0.7723467350006104,0
80,200,-1,0.6343052387237549,0
20,50,1,1.7193310260772705,2
80,400,1,0.9212965965270996,0
20,100,-1,0.607964277267456,0
40,100,1,0.6563963890075684,0
20,200,-1,0.668318510055542,0
40,100,1,0.5957202911376953,0
40,100,-1,0.7214162349700928,0
80,100,-1,0.5209856033325195,0
20,50,-1,0.672213077545166,0
20,200,1,0.7968711853027344,0
160,50,1,0.5199520587921143,0
80,200,1,0.566603422164917,0
80,50,-1,0.48496007919311523,0
160,50,-1,0.37947893142700195,0
40,200,-1,0.6145429611206055,0
40,200,-1,1.3811964988708496,1
20,200,-1,1.3068161010742188,1
160,50,-1,0.6559052467346191,0
160,400,1,0.6500551700592041,0
20,50,1,0.6579079627990723,0
20,100,1,0.6490037441253662,0
20,100,-1,0.6906139850616455,0
20,100,1,0.7097244262695312,0
80,400,1,0.9897010326385498,1
160,100,1,1.0916163921356201,0
80,100,1,0.3785390853881836,0
40,50,-1,0.5614745616912842,0
80,200,1,0.8582980632781982,0
20,50,1,0.6103906631469727,0
40,100,-1,0.6958422660827637,0
80,100,-1,0.5204935073852539,0
80,100,1,0.497666597366333,0
160,50,-1,0.45034074783325195,0
40,50,-1,0.4054901599884033,0
40,100,1,0.6890017986297607,0
160,200,1,0.5501790046691895,0
80,400,-1,1.3357303142547607,0
160,50,-1,0.4664478302001953,0
20,400,1,1.049722671508789,0
